span_id,flow,hs_code,description,first_period,last_period,value_cad,codes_in_journey,succession_hops,rewordings_passed,journey,terminal_code,terminal_description,terminal_first_period,terminal_last_period,terminal_status
imports:3004.50.99.12:1988-01,imports,3004.50.99.12,"Vitamin E only, for human use, in dosage",198801,199712,20986151,3,2,0,3004.50.99.12 -> 3004.50.00.32 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.99.19:1988-01,imports,3004.50.99.19,"Single vitamin only, nes, for human use, in dosage",198801,199712,70973832,3,2,0,3004.50.99.19 -> 3004.50.00.39 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.99.20:1990-01,imports,3004.50.99.20,"Single vitamin mixed w o supplements, for human use, in dosage",199001,199712,18411892,3,2,1,3004.50.99.20 -> 3004.50.00.40 -> 3004.50.00.12,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.99.21:1988-01,imports,3004.50.99.21,"Vitamins-iron preparation, for human use, in dosage",198801,198912,1445854,4,3,0,3004.50.99.21 -> 3004.50.99.41 -> 3004.50.00.61 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.99.22:1988-01,imports,3004.50.99.22,"Multivitamins not mixed with o supplements, for human use, in dosage",198801,198912,11347774,5,4,1,3004.50.99.22 -> 3004.50.99.30 -> 3004.50.00.50 -> 3004.50.00.13 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.99.29:1988-01,imports,3004.50.99.29,"Multivitamins mixed with other supplements, nes, for human use, in dosage",198801,198912,11260315,4,3,1,3004.50.99.29 -> 3004.50.99.49 -> 3004.50.00.69 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.99.30:1988-01,imports,3004.50.99.30,"Vitamins & their derivs,nes,for vet use, in dosage",198801,198912,1124520,4,3,1,3004.50.99.30 -> 3004.50.99.50 -> 3004.50.00.70 -> 3004.50.00.90,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.99.30:1990-01,imports,3004.50.99.30,"Multivitamins not mixed with o supplements, for human use, in dosage",199001,199712,55679911,4,3,1,3004.50.99.30 -> 3004.50.00.50 -> 3004.50.00.13 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.99.41:1990-01,imports,3004.50.99.41,"Vitamins-iron preparation, for human use, in dosage",199001,199712,15830543,3,2,0,3004.50.99.41 -> 3004.50.00.61 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.99.49:1990-01,imports,3004.50.99.49,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199001,199712,121058460,3,2,1,3004.50.99.49 -> 3004.50.00.69 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.99.50:1990-01,imports,3004.50.99.50,"Vitamins & their derivs, nes, for vet use, in dosage",199001,199712,3851408,3,2,1,3004.50.99.50 -> 3004.50.00.70 -> 3004.50.00.90,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.60.00.00:2017-01,imports,3004.60.00.00,"Medicaments,cont antimalarial active principles,in doses/frs,o/t No 30.02/05/06",201701,202606,108069542,1,0,0,3004.60.00.00,3004.60.00.00,"Medicaments,cont antimalarial active principles,in doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.11:1998-01,imports,3004.90.00.11,"Mixtures of amino acids, nes, in dosage",199801,200112,12134371,1,0,1,3004.90.00.11,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.00.11:2002-01,imports,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,269141851,1,0,0,3004.90.00.11,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.00.12:1998-01,imports,3004.90.00.12,"Dextrose (glucose) solutions, in dosage",199801,200112,23737768,1,0,1,3004.90.00.12,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.00.12:2002-01,imports,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,929036724,1,0,0,3004.90.00.12,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.00.19:1998-01,imports,3004.90.00.19,"Mx of amino acids & protein hydrolysates, etc, in dosage, nes",199801,200112,231840003,1,0,1,3004.90.00.19,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,active
imports:3004.90.00.19:2002-01,imports,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,2137924791,1,0,0,3004.90.00.19,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,active
imports:3004.90.00.20:1998-01,imports,3004.90.00.20,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",199801,201112,21555796,2,1,1,3004.90.00.20 -> 3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.21:2018-04,imports,3004.90.00.21,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",201804,202606,23295661,1,0,0,3004.90.00.21,3004.90.00.21,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",201804,202606,active
imports:3004.90.00.22:2018-01,imports,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,1527780771,1,0,0,3004.90.00.22,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.23:2018-01,imports,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,2971023462,1,0,0,3004.90.00.23,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.24:2018-01,imports,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,610783072,1,0,0,3004.90.00.24,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.25:2018-01,imports,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,524933474,1,0,0,3004.90.00.25,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.26:2018-01,imports,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,3648223593,1,0,0,3004.90.00.26,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.27:2018-01,imports,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,325864439,1,0,0,3004.90.00.27,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.29:2018-01,imports,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,1192279494,1,0,0,3004.90.00.29,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.31:1998-01,imports,3004.90.00.31,"Analgesics, for human use, in dosage",199801,201612,1898485334,2,1,1,3004.90.00.31 -> 3004.90.00.22,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.31:2017-01,imports,3004.90.00.31,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,201712,191358695,2,1,0,3004.90.00.31 -> 3004.90.00.22,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.32:1998-01,imports,3004.90.00.32,"Antidepressants & tranquilizers, for human use, in dosage",199801,200112,907057359,2,1,2,3004.90.00.32 -> 3004.90.00.23,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.32:2002-01,imports,3004.90.00.32,"Antidepressants and tranquilizers, for human use, in dosage",200201,201612,5198908933,2,1,1,3004.90.00.32 -> 3004.90.00.23,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.32:2017-01,imports,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201701,201712,419451550,2,1,0,3004.90.00.32 -> 3004.90.00.23,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.33:1998-01,imports,3004.90.00.33,"Antihypertensive agents, for human use, in dosage",199801,201612,2607150971,2,1,1,3004.90.00.33 -> 3004.90.00.24,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.33:2017-01,imports,3004.90.00.33,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,201712,87767018,2,1,0,3004.90.00.33 -> 3004.90.00.24,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.34:1998-01,imports,3004.90.00.34,"Antihistamines agents, for human use, in dosage",199801,201612,413366156,2,1,1,3004.90.00.34 -> 3004.90.00.25,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.34:2017-01,imports,3004.90.00.34,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,201712,44287752,2,1,0,3004.90.00.34 -> 3004.90.00.25,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.35:1998-01,imports,3004.90.00.35,"Medicaments, for human use, acting on the nervous system, in dosage, nes",199801,201612,6450550488,2,1,1,3004.90.00.35 -> 3004.90.00.26,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.35:2017-01,imports,3004.90.00.35,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,309515114,2,1,0,3004.90.00.35 -> 3004.90.00.26,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.36:1998-01,imports,3004.90.00.36,"Local anaesthetics, for human use, in dosage",199801,201612,581716993,2,1,1,3004.90.00.36 -> 3004.90.00.27,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.36:2017-01,imports,3004.90.00.36,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201701,201712,45621355,2,1,0,3004.90.00.36 -> 3004.90.00.27,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.00.39:1998-01,imports,3004.90.00.39,"Medicaments, for human use, acting on the central nervous system, in dosage, nes",199801,201612,3576411179,2,1,1,3004.90.00.39 -> 3004.90.00.29,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.39:2017-01,imports,3004.90.00.39,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,216136078,2,1,0,3004.90.00.39 -> 3004.90.00.29,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.00.41:1998-01,imports,3004.90.00.41,"Histamine H2 receptor antagonist, for human use, in dosage",199801,201112,142378137,2,1,1,3004.90.00.41 -> 3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.42:1998-01,imports,3004.90.00.42,"Laxatives, for human use, in dosage",199801,201612,623343075,1,0,1,3004.90.00.42,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.42:2017-01,imports,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,821294797,1,0,0,3004.90.00.42,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.43:1998-01,imports,3004.90.00.43,"Antacids, for human use, in dosage",199801,201612,1302655026,1,0,1,3004.90.00.43,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.43:2017-01,imports,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,865969289,1,0,0,3004.90.00.43,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.49:1998-01,imports,3004.90.00.49,"Gastro-intestinal agents, for human use, in dosage, nes",199801,201112,7745749433,1,0,2,3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.49:2012-01,imports,3004.90.00.49,"Other gastrointestinal agents, for human use, in dosage, nes",201201,201612,1592359805,1,0,1,3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.49:2017-01,imports,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,2306469855,1,0,0,3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.50:1998-01,imports,3004.90.00.50,"Medicaments, for human use, acting on the cardio-vascular system, in dosage",199801,201612,18698171573,1,0,1,3004.90.00.50,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.50:2017-01,imports,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,5591781568,1,0,0,3004.90.00.50,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.61:1998-01,imports,3004.90.00.61,"Anti-infective agents, cont sulfonamides, for human use, in dosage",199801,201612,106210456,1,0,1,3004.90.00.61,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.61:2017-01,imports,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,417018801,1,0,0,3004.90.00.61,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.69:1998-01,imports,3004.90.00.69,"Anti-infective agents, for human use, in dosage, nes",199801,201612,4848734852,1,0,1,3004.90.00.69,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,active
imports:3004.90.00.69:2017-01,imports,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,6695067359,1,0,0,3004.90.00.69,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,active
imports:3004.90.00.71:1998-01,imports,3004.90.00.71,"Haematological agents, for human use, in dosage",199801,201612,2974131430,1,0,1,3004.90.00.71,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.71:2017-01,imports,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,2531955194,1,0,0,3004.90.00.71,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.72:1998-01,imports,3004.90.00.72,"Antineoplastic agents, for human use, in dosage",199801,201612,7878942485,1,0,1,3004.90.00.72,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.72:2017-01,imports,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,8885458989,1,0,0,3004.90.00.72,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.73:1998-01,imports,3004.90.00.73,"Cough or cold preparations, for human use, in dosage",199801,201612,772285580,1,0,1,3004.90.00.73,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.73:2017-01,imports,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,740096299,1,0,0,3004.90.00.73,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.74:1998-01,imports,3004.90.00.74,"Medicaments, prim affecting eyes,ears & respiratory system,human use, in dos,nes",199801,201112,5399340260,1,0,2,3004.90.00.74,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.74:2012-01,imports,3004.90.00.74,"Medicaments, prim affecting eyes, ears&respiratory system, human use,in dos,nes",201201,201612,4844195481,1,0,1,3004.90.00.74,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.74:2017-01,imports,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,7890073246,1,0,0,3004.90.00.74,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.75:1998-01,imports,3004.90.00.75,"Diuretics, for human use, in dosage",199801,201612,322924869,1,0,1,3004.90.00.75,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.75:2017-01,imports,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,62719030,1,0,0,3004.90.00.75,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.76:1998-01,imports,3004.90.00.76,"Medicaments affecting electrolytic, caloric/water balance, for human use, in dos",199801,201112,599449625,1,0,2,3004.90.00.76,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.76:2012-01,imports,3004.90.00.76,"Medicaments,affecting electrolytic, caloric/water balance, for human use, in dos",201201,201612,313293861,1,0,1,3004.90.00.76,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.76:2017-01,imports,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,651297934,1,0,0,3004.90.00.76,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.77:1998-01,imports,3004.90.00.77,"Dermatological agents, for human use, in dosage",199801,201612,2139488469,1,0,1,3004.90.00.77,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.77:2017-01,imports,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,979279430,1,0,0,3004.90.00.77,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.78:1998-01,imports,3004.90.00.78,"Medicaments cont hyaluronic acid or its sodium salt, for human use, in dosage",199801,201612,147231056,1,0,1,3004.90.00.78,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.78:2017-01,imports,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,396610923,1,0,0,3004.90.00.78,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.00.79:1998-01,imports,3004.90.00.79,"Medicaments nes, for human use, in dosage",199801,200112,3693584947,1,0,3,3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.79:2002-01,imports,3004.90.00.79,"Medicaments, nes, for human use, in dosage",200201,201112,17171820852,1,0,2,3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.79:2012-01,imports,3004.90.00.79,"Other medicaments, for human use, in dosage, nes",201201,201612,9966430990,1,0,1,3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.79:2017-01,imports,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,29360292974,1,0,0,3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.81:1998-01,imports,3004.90.00.81,"Anaesthetic, for veterinary use, in dosage",199801,201112,17659861,2,1,1,3004.90.00.81 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.89:1998-01,imports,3004.90.00.89,"Medicaments nes, for veterinary use, in dosage",199801,200112,429062287,2,1,2,3004.90.00.89 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.89:2002-01,imports,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",200201,201112,1366683108,2,1,1,3004.90.00.89 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.90:2012-01,imports,3004.90.00.90,"Other medicaments, for veterinary use, in dosage, nes",201201,201612,1865267778,1,0,1,3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.00.90:2017-01,imports,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,10296642182,1,0,0,3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.10.10:1988-01,imports,3004.90.10.10,"Mixtures of amino acids, nes, in dosage",198801,199712,27832591,2,1,1,3004.90.10.10 -> 3004.90.00.11,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.10.20:1988-01,imports,3004.90.10.20,"Dextrose (glucose) & levulose (fructose) solutions, in dosage",198801,198912,11472011,2,1,2,3004.90.10.20 -> 3004.90.00.12,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.10.20:1990-01,imports,3004.90.10.20,"Dextrose (glucose) solutions, in dosage",199001,199712,53097820,2,1,1,3004.90.10.20 -> 3004.90.00.12,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,active
imports:3004.90.10.90:1988-01,imports,3004.90.10.90,"Mx of amino acids & protein hydrolysates, etc, in dosage",198801,199712,40955791,2,1,1,3004.90.10.90 -> 3004.90.00.19,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,active
imports:3004.90.91.00:1988-01,imports,3004.90.91.00,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",198801,199712,7663951,3,2,1,3004.90.91.00 -> 3004.90.00.20 -> 3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.11:1988-01,imports,3004.90.99.11,"Analgesics, for human use, in dosage",198801,199712,226805033,3,2,1,3004.90.99.11 -> 3004.90.00.31 -> 3004.90.00.22,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.99.12:1988-01,imports,3004.90.99.12,"Antidepressants & tranquilizers, for human use, in dosage",198801,199712,405662933,3,2,2,3004.90.99.12 -> 3004.90.00.32 -> 3004.90.00.23,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.99.13:1988-01,imports,3004.90.99.13,"Antihypertensive agents, for human use, in dosage",198801,199712,369413385,3,2,1,3004.90.99.13 -> 3004.90.00.33 -> 3004.90.00.24,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.99.14:1988-01,imports,3004.90.99.14,"Antihistamines agents, for human use, in dosage",198801,199712,61924264,3,2,1,3004.90.99.14 -> 3004.90.00.34 -> 3004.90.00.25,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,active
imports:3004.90.99.15:1990-01,imports,3004.90.99.15,"Medicaments, for human use, acting on the nervous system, in dosage, nes",199001,199712,116976986,3,2,1,3004.90.99.15 -> 3004.90.00.35 -> 3004.90.00.26,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
